Fecha,APP ID,Game Name,Device,Total Registered Members,Total Verified Members,Newly Registered Members,Newly Verified Members,Newly Unregistered Members,Descargas,DAU,ARPDAU,Charged UU,Oro_Gastado,ARPU,ARPPU,Complimentary Gold Spent,Ingresos_USD,Oro_Gastado_USD,Juego
2024-10-05,50784,Eros Fantasy,TOTAL,499108,193805,241,85,0,312,2787,18.93,22,52766,0.11,2398.45,0,527.66,527.66,Proyecto Aurora
2024-10-06,50784,Eros Fantasy,TOTAL,499374,193903,267,98,1,273,2874,20.9,17,60073,0.12,3533.71,0,600.73,600.73,Proyecto Aurora
2024-10-07,50784,Eros Fantasy,TOTAL,499592,193988,219,85,1,202,2814,18.77,13,52830,0.11,4063.85,0,528.3,528.3,Proyecto Aurora
2024-10-08,50784,Eros Fantasy,TOTAL,499852,194081,261,93,1,225,2865,23.34,19,66874,0.13,3519.68,0,668.74,668.74,Proyecto Aurora
2024-10-09,50784,Eros Fantasy,TOTAL,500018,194140,166,59,0,169,2786,17.71,15,49344,0.1,3289.6,0,493.44,493.44,Proyecto Aurora
2024-10-10,50784,Eros Fantasy,TOTAL,500194,194197,176,57,0,353,2786,15.29,14,42598,0.09,3042.71,0,425.98,425.98,Proyecto Aurora
2024-10-11,50784,Eros Fantasy,TOTAL,500391,194272,197,75,0,516,2886,92.97,47,268305,0.54,5708.62,0,2683.05,2683.05,Proyecto Aurora
2024-10-12,50784,Eros Fantasy,TOTAL,500779,194411,388,139,0,481,3038,54.12,28,164411,0.33,5871.82,0,1644.11,1644.11,Proyecto Aurora
2024-10-13,50784,Eros Fantasy,TOTAL,501103,194547,325,136,1,368,2949,43.11,30,127145,0.25,4238.17,0,1271.45,1271.45,Proyecto Aurora
2024-10-14,50784,Eros Fantasy,TOTAL,501312,194627,209,80,0,259,2813,37.28,16,104867,0.21,6554.19,0,1048.67,1048.67,Proyecto Aurora
2024-10-15,50784,Eros Fantasy,TOTAL,501502,194704,190,77,0,248,2784,42.26,29,117653,0.23,4057.0,0,1176.53,1176.53,Proyecto Aurora
2024-10-16,50784,Eros Fantasy,TOTAL,501721,194784,219,80,0,258,2774,23.65,22,65614,0.13,2982.45,0,656.14,656.14,Proyecto Aurora
2024-10-17,50784,Eros Fantasy,TOTAL,501897,194868,177,84,1,391,2760,54.08,23,149256,0.3,6489.39,0,1492.56,1492.56,Proyecto Aurora
2024-10-18,50784,Eros Fantasy,TOTAL,502140,194966,243,98,0,671,2713,16.45,23,44624,0.09,1940.17,0,446.24,446.24,Proyecto Aurora
2024-10-19,50784,Eros Fantasy,TOTAL,502278,195018,138,52,0,500,2580,10.79,12,27836,0.06,2319.67,0,278.36,278.36,Proyecto Aurora
2024-10-20,50784,Eros Fantasy,TOTAL,502481,195097,203,79,0,308,2677,18.13,13,48538,0.1,3733.69,0,485.38,485.38,Proyecto Aurora
2024-10-21,50784,Eros Fantasy,TOTAL,502653,195170,172,73,0,228,2654,6.08,10,16141,0.03,1614.1,0,161.41,161.41,Proyecto Aurora
2024-10-22,50784,Eros Fantasy,TOTAL,502780,195210,127,40,0,190,2551,7.13,12,18190,0.04,1515.83,0,181.9,181.9,Proyecto Aurora
2024-10-23,50784,Eros Fantasy,TOTAL,502923,195255,143,45,0,229,2577,5.37,9,13844,0.03,1538.22,0,138.44,138.44,Proyecto Aurora
2024-10-24,50784,Eros Fantasy,TOTAL,503029,195301,106,46,0,470,2514,7.63,10,19189,0.04,1918.9,0,191.89,191.89,Proyecto Aurora
2024-10-25,50784,Eros Fantasy,TOTAL,503248,195393,219,92,0,425,2577,61.12,23,157505,0.31,6848.04,0,1575.05,1575.05,Proyecto Aurora
2024-10-26,50784,Eros Fantasy,TOTAL,503408,195450,160,57,0,286,2548,30.68,19,78163,0.16,4113.84,0,781.63,781.63,Proyecto Aurora
2024-10-27,50784,Eros Fantasy,TOTAL,503586,195523,178,73,0,252,2617,20.53,12,53724,0.11,4477.0,0,537.24,537.24,Proyecto Aurora
2024-10-28,50784,Eros Fantasy,TOTAL,503748,195592,163,69,1,243,2625,49.74,42,130574,0.26,3108.9,0,1305.74,1305.74,Proyecto Aurora
2024-10-29,50784,Eros Fantasy,TOTAL,504006,195703,258,111,0,307,2770,33.4,26,92522,0.18,3558.54,0,925.22,925.22,Proyecto Aurora
2024-10-30,50784,Eros Fantasy,TOTAL,504146,195761,140,58,0,199,2675,26.7,22,71434,0.14,3247.0,0,714.34,714.34,Proyecto Aurora
2024-10-31,50784,Eros Fantasy,TOTAL,504263,195806,117,45,0,441,2633,9.66,12,25444,0.05,2120.33,0,254.44,254.44,Proyecto Aurora
2024-11-01,50784,Eros Fantasy,TOTAL,504397,195861,134,55,0,378,2583,9.43,12,24345,0.05,2028.75,0,243.45,243.45,Proyecto Aurora
2024-11-02,50784,Eros Fantasy,TOTAL,504534,195911,137,50,0,282,2572,7.93,10,20394,0.04,2039.4,0,203.94,203.94,Proyecto Aurora
2024-11-03,50784,Eros Fantasy,TOTAL,504684,195983,150,72,0,215,2572,4.39,7,11298,0.02,1614.0,0,112.98,112.98,Proyecto Aurora
2024-11-04,50784,Eros Fantasy,TOTAL,504819,196036,135,53,0,182,2578,3.65,8,9398,0.02,1174.75,0,93.98,93.98,Proyecto Aurora
2024-11-05,50784,Eros Fantasy,TOTAL,504917,196077,98,41,0,146,2554,15.8,12,40341,0.08,3361.75,0,403.41,403.41,Proyecto Aurora
2024-11-06,50784,Eros Fantasy,TOTAL,505023,196116,106,39,0,174,2490,9.42,10,23445,0.05,2344.5,0,234.45,234.45,Proyecto Aurora
2024-11-07,50784,Eros Fantasy,TOTAL,505172,196164,149,48,0,316,2527,14.05,8,35495,0.07,4436.88,0,354.95,354.95,Proyecto Aurora
2024-11-08,50784,Eros Fantasy,TOTAL,505496,196285,324,121,0,609,2819,127.57,71,359609,0.71,5064.92,0,3596.09,3596.09,Proyecto Aurora
2024-11-09,50784,Eros Fantasy,TOTAL,505833,196426,337,141,0,423,2794,27.58,27,77050,0.15,2853.7,0,770.5,770.5,Proyecto Aurora
2024-11-10,50784,Eros Fantasy,TOTAL,506025,196502,192,76,0,243,2699,5.28,10,14239,0.03,1423.9,0,142.39,142.39,Proyecto Aurora
2024-11-11,50784,Eros Fantasy,TOTAL,506194,196555,169,53,0,241,2639,24.86,18,65594,0.13,3644.11,0,655.94,655.94,Proyecto Aurora
2024-11-12,50784,Eros Fantasy,TOTAL,506339,196604,145,49,0,204,2558,20.25,17,51792,0.1,3046.59,0,517.92,517.92,Proyecto Aurora
2024-11-13,50784,Eros Fantasy,TOTAL,506453,196653,114,49,0,174,2500,20.33,12,50827,0.1,4235.58,0,508.27,508.27,Proyecto Aurora
2024-11-14,50784,Eros Fantasy,TOTAL,506602,196714,149,61,0,397,2518,10.78,12,27140,0.05,2261.67,0,271.4,271.4,Proyecto Aurora
2024-11-15,50784,Eros Fantasy,TOTAL,506753,196777,151,63,0,317,2452,36.03,20,88357,0.17,4417.85,0,883.57,883.57,Proyecto Aurora
2024-11-16,50784,Eros Fantasy,TOTAL,506941,196854,188,77,0,303,2448,12.97,12,31755,0.06,2646.25,0,317.55,317.55,Proyecto Aurora
2024-11-17,50784,Eros Fantasy,TOTAL,507093,196904,152,50,0,246,2478,6.86,12,16997,0.03,1416.42,0,169.97,169.97,Proyecto Aurora
2024-11-18,50784,Eros Fantasy,TOTAL,507205,196937,112,33,0,187,2402,7.53,8,18083,0.04,2260.38,0,180.83,180.83,Proyecto Aurora
2024-11-19,50784,Eros Fantasy,TOTAL,507345,196987,140,50,0,189,2405,29.99,10,72118,0.14,7211.8,0,721.18,721.18,Proyecto Aurora
2024-11-20,50784,Eros Fantasy,TOTAL,507485,197041,140,54,0,211,2446,11.98,12,29297,0.06,2441.42,0,292.97,292.97,Proyecto Aurora
2024-11-21,50784,Eros Fantasy,TOTAL,507618,197097,133,56,0,165,2395,10.38,10,24849,0.05,2484.9,0,248.49,248.49,Proyecto Aurora
2024-11-22,50784,Eros Fantasy,TOTAL,507740,197150,122,53,0,347,2387,98.61,46,235385,0.46,5117.07,0,2353.85,2353.85,Proyecto Aurora
2024-11-23,50784,Eros Fantasy,TOTAL,508048,197275,308,125,0,632,2589,54.58,37,141316,0.28,3819.35,0,1413.16,1413.16,Proyecto Aurora
2024-11-24,50784,Eros Fantasy,TOTAL,508269,197348,221,73,0,388,2572,68.23,29,175476,0.35,6050.9,0,1754.76,1754.76,Proyecto Aurora
2024-11-25,50784,Eros Fantasy,TOTAL,508487,197442,218,94,0,291,2560,29.74,21,76126,0.15,3625.05,0,761.26,761.26,Proyecto Aurora
2024-11-26,50784,Eros Fantasy,TOTAL,508706,197532,219,90,0,236,2609,26.75,22,69783,0.14,3171.95,0,697.83,697.83,Proyecto Aurora
2024-11-27,50784,Eros Fantasy,TOTAL,508883,197599,177,67,0,263,2543,20.7,21,52631,0.1,2506.24,0,526.31,526.31,Proyecto Aurora
2024-11-28,50784,Eros Fantasy,TOTAL,509036,197659,153,60,0,380,2534,27.34,24,69287,0.14,2886.96,0,692.87,692.87,Proyecto Aurora
2024-11-29,50784,Eros Fantasy,TOTAL,509226,197733,191,74,1,517,2526,70.5,57,178088,0.35,3124.35,0,1780.88,1780.88,Proyecto Aurora
2024-11-30,50784,Eros Fantasy,TOTAL,509520,197848,295,115,1,550,2653,53.09,25,140835,0.28,5633.4,0,1408.35,1408.35,Proyecto Aurora
2024-12-01,50784,Eros Fantasy,TOTAL,509714,197923,194,75,0,450,2632,40.74,21,107235,0.21,5106.43,0,1072.35,1072.35,Proyecto Aurora
2024-12-02,50784,Eros Fantasy,TOTAL,509887,197992,174,69,1,322,2588,16.36,14,42342,0.08,3024.43,0,423.42,423.42,Proyecto Aurora
2024-12-03,50784,Eros Fantasy,TOTAL,510040,198045,153,53,0,232,2585,18.45,18,47692,0.09,2649.56,0,476.92,476.92,Proyecto Aurora
2024-12-04,50784,Eros Fantasy,TOTAL,510216,198108,176,63,0,232,2567,18.15,17,46596,0.09,2740.94,0,465.96,465.96,Proyecto Aurora
2024-12-05,50784,Eros Fantasy,TOTAL,510380,198164,164,56,0,475,2620,10.51,11,27540,0.05,2503.64,0,275.4,275.4,Proyecto Aurora
2024-12-06,50784,Eros Fantasy,TOTAL,510615,198249,235,85,0,418,2630,51.28,30,134876,0.26,4495.87,0,1348.76,1348.76,Proyecto Aurora
2024-12-07,50784,Eros Fantasy,TOTAL,510834,198323,219,74,0,288,2608,24.97,16,65131,0.13,4070.69,0,651.31,651.31,Proyecto Aurora
2024-12-08,50784,Eros Fantasy,TOTAL,511032,198389,199,66,1,250,2667,43.41,23,115772,0.23,5033.57,0,1157.72,1157.72,Proyecto Aurora
2024-12-09,50784,Eros Fantasy,TOTAL,511217,198460,185,71,0,237,2678,40.6,25,108717,0.21,4348.68,0,1087.17,1087.17,Proyecto Aurora
2024-12-10,50784,Eros Fantasy,TOTAL,511413,198534,196,74,0,249,2678,13.68,18,36633,0.07,2035.17,0,366.33,366.33,Proyecto Aurora
2024-12-11,50784,Eros Fantasy,TOTAL,511532,198585,119,51,0,180,2580,13.68,19,35284,0.07,1857.05,0,352.84,352.84,Proyecto Aurora
2024-12-12,50784,Eros Fantasy,TOTAL,511645,198629,113,44,0,412,2551,7.43,10,18947,0.04,1894.7,0,189.47,189.47,Proyecto Aurora
2024-12-13,50784,Eros Fantasy,TOTAL,511998,198773,353,144,0,645,2804,199.41,97,559146,1.09,5764.39,0,5591.46,5591.46,Proyecto Aurora
2024-12-14,50784,Eros Fantasy,TOTAL,512438,198967,441,194,1,491,2950,44.98,33,132684,0.26,4020.73,0,1326.84,1326.84,Proyecto Aurora
2024-12-15,50784,Eros Fantasy,TOTAL,512734,199074,296,107,0,340,2864,29.52,28,84543,0.16,3019.39,0,845.43,845.43,Proyecto Aurora
2024-12-16,50784,Eros Fantasy,TOTAL,512939,199148,205,74,0,468,2826,21.86,32,61773,0.12,1930.41,0,617.73,617.73,Proyecto Aurora
2024-12-17,50784,Eros Fantasy,TOTAL,513157,199227,219,79,1,486,2733,30.4,30,83085,0.16,2769.5,0,830.85,830.85,Proyecto Aurora
2024-12-18,50784,Eros Fantasy,TOTAL,513399,199323,243,96,1,291,2761,31.97,33,88274,0.17,2674.97,0,882.74,882.74,Proyecto Aurora
2024-12-19,50784,Eros Fantasy,TOTAL,513550,199373,151,50,0,216,2635,26.9,34,70872,0.14,2084.47,0,708.72,708.72,Proyecto Aurora
2024-12-20,50784,Eros Fantasy,TOTAL,513709,199430,160,57,1,480,2637,55.45,38,146226,0.28,3848.05,0,1462.26,1462.26,Proyecto Aurora
2024-12-21,50784,Eros Fantasy,TOTAL,513944,199535,235,105,0,452,2640,48.4,40,127782,0.25,3194.55,0,1277.82,1277.82,Proyecto Aurora
2024-12-22,50784,Eros Fantasy,TOTAL,514262,199652,318,117,0,376,2759,39.91,33,110111,0.21,3336.7,0,1101.11,1101.11,Proyecto Aurora
2024-12-23,50784,Eros Fantasy,TOTAL,514493,199732,231,80,0,272,2701,37.77,36,102010,0.2,2833.61,0,1020.1,1020.1,Proyecto Aurora
2024-12-24,50784,Eros Fantasy,TOTAL,514659,199796,166,64,0,239,2576,42.26,24,108865,0.21,4536.04,0,1088.65,1088.65,Proyecto Aurora
2024-12-25,50784,Eros Fantasy,TOTAL,514816,199842,157,46,0,207,2461,30.45,25,74947,0.15,2997.88,0,749.47,749.47,Proyecto Aurora
2024-12-26,50784,Eros Fantasy,TOTAL,515007,199904,191,62,0,239,2548,63.57,29,161971,0.31,5585.21,0,1619.71,1619.71,Proyecto Aurora
2024-12-27,50784,Eros Fantasy,TOTAL,515244,199986,237,82,0,271,2586,43.22,40,111764,0.22,2794.1,0,1117.64,1117.64,Proyecto Aurora
2024-12-28,50784,Eros Fantasy,TOTAL,515409,200045,165,59,0,230,2503,32.29,30,80830,0.16,2694.33,0,808.3,808.3,Proyecto Aurora
2024-12-29,50784,Eros Fantasy,TOTAL,515562,200099,153,54,0,207,2492,24.51,17,61077,0.12,3592.76,0,610.77,610.77,Proyecto Aurora
2024-12-30,50784,Eros Fantasy,TOTAL,515715,200151,153,52,0,212,2468,19.0,16,46886,0.09,2930.38,0,468.86,468.86,Proyecto Aurora
2024-12-31,50784,Eros Fantasy,TOTAL,515859,200204,144,53,0,198,2316,18.39,15,42592,0.08,2839.47,0,425.92,425.92,Proyecto Aurora
2025-01-01,50784,Eros Fantasy,TOTAL,516020,200256,161,52,0,165,2400,18.06,23,43345,0.08,1884.57,0,433.45,433.45,Proyecto Aurora
2025-01-02,50784,Eros Fantasy,TOTAL,516178,200314,158,58,0,189,2451,10.85,14,26591,0.05,1899.36,0,265.91,265.91,Proyecto Aurora
2025-01-03,50784,Eros Fantasy,TOTAL,516351,200383,173,69,0,190,2436,28.32,22,68989,0.13,3135.86,0,689.89,689.89,Proyecto Aurora
2025-01-04,50784,Eros Fantasy,TOTAL,516485,200426,134,43,0,176,2351,13.28,15,31228,0.06,2081.87,0,312.28,312.28,Proyecto Aurora
2025-01-05,50784,Eros Fantasy,TOTAL,516649,200487,164,61,0,204,2430,12.96,9,31489,0.06,3498.78,0,314.89,314.89,Proyecto Aurora
2025-01-06,50784,Eros Fantasy,TOTAL,516813,200554,164,67,0,188,2400,10.58,5,25391,0.05,5078.2,0,253.91,253.91,Proyecto Aurora
2025-01-07,50784,Eros Fantasy,TOTAL,516950,200610,137,56,0,131,2286,24.31,13,55580,0.11,4275.38,0,555.8,555.8,Proyecto Aurora
2025-01-08,50784,Eros Fantasy,TOTAL,517134,200671,184,61,0,190,2380,10.2,13,24269,0.05,1866.85,0,242.69,242.69,Proyecto Aurora
2025-01-09,50784,Eros Fantasy,TOTAL,517258,200721,124,50,0,293,2315,10.13,12,23441,0.05,1953.42,0,234.41,234.41,Proyecto Aurora
2025-01-10,50784,Eros Fantasy,TOTAL,517368,200767,110,46,0,408,2278,19.84,28,45196,0.09,1614.14,0,451.96,451.96,Proyecto Aurora
2025-01-11,50784,Eros Fantasy,TOTAL,517553,200837,185,70,0,282,2343,4.91,12,11495,0.02,957.92,0,114.95,114.95,Proyecto Aurora
2025-01-12,50784,Eros Fantasy,TOTAL,517731,200901,178,64,0,225,2412,8.25,15,19892,0.04,1326.13,0,198.92,198.92,Proyecto Aurora
2025-01-13,50784,Eros Fantasy,TOTAL,517888,200958,160,57,3,187,2256,3.01,6,6799,0.01,1133.17,0,67.99,67.99,Proyecto Aurora
2025-01-14,50784,Eros Fantasy,TOTAL,518034,201015,146,57,0,178,2323,6.15,11,14296,0.03,1299.64,0,142.96,142.96,Proyecto Aurora
2025-01-15,50784,Eros Fantasy,TOTAL,518157,201051,123,36,0,162,2209,5.38,8,11891,0.02,1486.38,0,118.91,118.91,Proyecto Aurora
2025-01-16,50784,Eros Fantasy,TOTAL,518288,201104,132,53,1,170,2232,21.82,12,48692,0.09,4057.67,0,486.92,486.92,Proyecto Aurora
2025-01-17,50784,Eros Fantasy,TOTAL,518610,201242,322,138,0,704,2488,187.28,73,465949,0.9,6382.86,0,4659.49,4659.49,Proyecto Aurora
2025-01-18,50784,Eros Fantasy,TOTAL,519252,201490,644,248,2,803,2942,62.39,37,183563,0.35,4961.16,0,1835.63,1835.63,Proyecto Aurora
2025-01-19,50784,Eros Fantasy,TOTAL,519599,201611,347,121,0,381,2772,50.0,33,138612,0.27,4200.36,0,1386.12,1386.12,Proyecto Aurora
2025-01-20,50784,Eros Fantasy,TOTAL,519942,201749,343,138,0,376,2762,52.9,33,146118,0.28,4427.82,0,1461.18,1461.18,Proyecto Aurora
2025-01-21,50784,Eros Fantasy,TOTAL,520206,201849,264,100,0,516,2746,16.88,18,46340,0.09,2574.44,0,463.4,463.4,Proyecto Aurora
2025-01-22,50784,Eros Fantasy,TOTAL,520411,201918,205,69,0,364,2642,28.89,25,76315,0.15,3052.6,0,763.15,763.15,Proyecto Aurora
2025-01-23,50784,Eros Fantasy,TOTAL,520614,201985,204,67,1,330,2587,49.76,18,128734,0.25,7151.89,0,1287.34,1287.34,Proyecto Aurora
2025-01-24,50784,Eros Fantasy,TOTAL,520807,202056,193,71,0,255,2565,29.34,21,75245,0.14,3583.1,0,752.45,752.45,Proyecto Aurora
2025-01-25,50784,Eros Fantasy,TOTAL,520971,202105,164,49,0,233,2517,13.34,20,33583,0.06,1679.15,0,335.83,335.83,Proyecto Aurora
2025-01-26,50784,Eros Fantasy,TOTAL,521116,202157,145,52,0,164,2520,14.04,20,35391,0.07,1769.55,0,353.91,353.91,Proyecto Aurora
2025-01-27,50784,Eros Fantasy,TOTAL,521244,202196,128,39,0,160,2436,4.17,4,10147,0.02,2536.75,0,101.47,101.47,Proyecto Aurora
2025-01-28,50784,Eros Fantasy,TOTAL,521332,202225,89,29,1,127,2382,8.1,6,19297,0.04,3216.17,0,192.97,192.97,Proyecto Aurora
2025-01-29,50784,Eros Fantasy,TOTAL,521469,202266,137,41,0,166,2435,45.6,22,111045,0.21,5047.5,0,1110.45,1110.45,Proyecto Aurora
2025-01-30,50784,Eros Fantasy,TOTAL,521652,202338,183,72,0,418,2449,5.9,9,14441,0.03,1604.56,0,144.41,144.41,Proyecto Aurora
2025-01-31,50784,Eros Fantasy,TOTAL,521780,202388,129,50,1,325,2316,46.32,21,107269,0.21,5108.05,0,1072.69,1072.69,Proyecto Aurora
2025-02-01,50784,Eros Fantasy,TOTAL,522043,202490,265,102,2,352,2477,26.72,27,66178,0.13,2451.04,0,661.78,661.78,Proyecto Aurora
2025-02-02,50784,Eros Fantasy,TOTAL,522222,202547,179,57,0,210,2416,9.08,11,21943,0.04,1994.82,0,219.43,219.43,Proyecto Aurora
2025-02-03,50784,Eros Fantasy,TOTAL,522387,202592,165,45,0,365,2425,17.66,11,42828,0.08,3893.45,0,428.28,428.28,Proyecto Aurora
2025-02-04,50784,Eros Fantasy,TOTAL,522705,202668,318,76,0,384,2582,11.83,12,30538,0.06,2544.83,0,305.38,305.38,Proyecto Aurora
2025-02-05,50784,Eros Fantasy,TOTAL,523083,202763,378,95,0,235,2669,7.08,9,18895,0.04,2099.44,0,188.95,188.95,Proyecto Aurora
2025-02-06,50784,Eros Fantasy,TOTAL,523293,202818,210,55,0,192,2453,3.36,7,8249,0.02,1178.43,0,82.49,82.49,Proyecto Aurora
2025-02-07,50784,Eros Fantasy,TOTAL,523477,202882,184,64,0,190,2420,15.2,23,36773,0.07,1598.83,0,367.73,367.73,Proyecto Aurora
2025-02-08,50784,Eros Fantasy,TOTAL,523656,202934,179,52,0,185,2417,5.63,9,13598,0.03,1510.89,0,135.98,135.98,Proyecto Aurora
2025-02-09,50784,Eros Fantasy,TOTAL,523867,202995,212,61,1,176,2491,9.39,15,23394,0.04,1559.6,0,233.94,233.94,Proyecto Aurora
2025-02-10,50784,Eros Fantasy,TOTAL,524036,203047,170,52,1,276,2462,15.06,13,37080,0.07,2852.31,0,370.8,370.8,Proyecto Aurora
2025-02-11,50784,Eros Fantasy,TOTAL,524216,203114,180,67,0,378,2470,7.36,10,18190,0.03,1819.0,0,181.9,181.9,Proyecto Aurora
2025-02-12,50784,Eros Fantasy,TOTAL,524472,203176,256,62,0,218,2493,5.25,12,13091,0.02,1090.92,0,130.91,130.91,Proyecto Aurora
2025-02-13,50784,Eros Fantasy,TOTAL,524650,203243,178,67,0,320,2420,36.32,37,87891,0.17,2375.43,0,878.91,878.91,Proyecto Aurora
2025-02-14,50784,Eros Fantasy,TOTAL,524877,203317,227,74,0,458,2520,119.76,41,301785,0.58,7360.61,0,3017.85,3017.85,Proyecto Aurora
2025-02-15,50784,Eros Fantasy,TOTAL,525199,203425,322,108,0,356,2624,38.42,25,100814,0.19,4032.56,0,1008.14,1008.14,Proyecto Aurora
2025-02-16,50784,Eros Fantasy,TOTAL,525467,203500,268,75,0,275,2681,37.41,25,100303,0.19,4012.12,0,1003.03,1003.03,Proyecto Aurora
2025-02-17,50784,Eros Fantasy,TOTAL,525683,203588,217,88,1,195,2589,32.58,29,84361,0.16,2909.0,0,843.61,843.61,Proyecto Aurora
2025-02-18,50784,Eros Fantasy,TOTAL,525859,203648,176,60,0,185,2493,21.31,24,53119,0.1,2213.29,0,531.19,531.19,Proyecto Aurora
2025-02-19,50784,Eros Fantasy,TOTAL,526013,203704,154,56,0,158,2467,29.07,20,71721,0.14,3586.05,0,717.21,717.21,Proyecto Aurora
2025-02-20,50784,Eros Fantasy,TOTAL,526178,203778,165,74,0,198,2431,24.8,17,60293,0.11,3546.65,0,602.93,602.93,Proyecto Aurora
2025-02-21,50784,Eros Fantasy,TOTAL,526358,203880,180,102,0,416,2477,23.95,17,59333,0.11,3490.18,0,593.33,593.33,Proyecto Aurora
2025-02-22,50784,Eros Fantasy,TOTAL,526595,204000,237,120,0,279,2532,6.28,10,15898,0.03,1589.8,0,158.98,158.98,Proyecto Aurora
2025-02-23,50784,Eros Fantasy,TOTAL,526770,204096,176,96,1,222,2508,34.69,11,86995,0.17,7908.64,0,869.95,869.95,Proyecto Aurora
2025-02-24,50784,Eros Fantasy,TOTAL,527024,204232,254,136,0,249,2538,2.6,7,6600,0.01,942.86,0,66.0,66.0,Proyecto Aurora
2025-02-25,50784,Eros Fantasy,TOTAL,527151,204311,127,79,0,155,2399,13.67,12,32795,0.06,2732.92,0,327.95,327.95,Proyecto Aurora
2025-02-26,50784,Eros Fantasy,TOTAL,527270,204378,119,67,0,169,2312,12.8,11,29598,0.06,2690.73,0,295.98,295.98,Proyecto Aurora
2025-02-27,50784,Eros Fantasy,TOTAL,527403,204455,133,77,0,156,2296,4.92,7,11295,0.02,1613.57,0,112.95,112.95,Proyecto Aurora
2025-02-28,50784,Eros Fantasy,TOTAL,527610,204583,207,128,0,219,2324,60.26,25,140038,0.27,5601.52,0,1400.38,1400.38,Proyecto Aurora
2025-03-01,50784,Eros Fantasy,TOTAL,527871,204726,261,143,0,222,2389,59.95,22,143215,0.27,6509.77,0,1432.15,1432.15,Proyecto Aurora
2025-03-02,50784,Eros Fantasy,TOTAL,528054,204845,185,119,2,213,2348,17.58,19,41278,0.08,2172.53,0,412.78,412.78,Proyecto Aurora
2025-03-03,50784,Eros Fantasy,TOTAL,528229,204940,175,95,0,185,2276,41.0,21,93305,0.18,4443.1,0,933.05,933.05,Proyecto Aurora
2025-03-04,50784,Eros Fantasy,TOTAL,528365,205012,137,72,1,154,2264,18.98,19,42967,0.08,2261.42,0,429.67,429.67,Proyecto Aurora
2025-03-05,50784,Eros Fantasy,TOTAL,528528,205115,163,103,0,155,2283,31.54,22,72015,0.14,3273.41,0,720.15,720.15,Proyecto Aurora
2025-03-06,50784,Eros Fantasy,TOTAL,528662,205194,134,79,0,288,2251,12.1,9,27243,0.05,3027.0,0,272.43,272.43,Proyecto Aurora
2025-03-07,50784,Eros Fantasy,TOTAL,528917,205320,255,126,0,538,2440,65.1,33,158835,0.3,4813.18,0,1588.35,1588.35,Proyecto Aurora
2025-03-08,50784,Eros Fantasy,TOTAL,529212,205493,295,173,0,326,2485,19.68,19,48900,0.09,2573.68,0,489.0,489.0,Proyecto Aurora
2025-03-09,50784,Eros Fantasy,TOTAL,529594,205727,382,234,0,282,2653,27.85,19,73896,0.14,3889.26,0,738.96,738.96,Proyecto Aurora
2025-03-10,50784,Eros Fantasy,TOTAL,529896,205895,302,168,0,258,2662,22.61,24,60199,0.11,2508.29,0,601.99,601.99,Proyecto Aurora
2025-03-11,50784,Eros Fantasy,TOTAL,530165,206048,269,153,0,210,2531,13.49,10,34148,0.06,3414.8,0,341.48,341.48,Proyecto Aurora
2025-03-12,50784,Eros Fantasy,TOTAL,530335,206158,172,110,2,157,2369,12.47,14,29547,0.06,2110.5,0,295.47,295.47,Proyecto Aurora
2025-03-13,50784,Eros Fantasy,TOTAL,530514,206275,180,117,1,164,2377,23.54,29,55944,0.11,1929.1,0,559.44,559.44,Proyecto Aurora
2025-03-14,50784,Eros Fantasy,TOTAL,530712,206395,199,120,1,154,2334,22.81,13,53237,0.1,4095.15,0,532.37,532.37,Proyecto Aurora
2025-03-15,50784,Eros Fantasy,TOTAL,530910,206495,198,100,0,166,2292,19.67,14,45077,0.08,3219.79,0,450.77,450.77,Proyecto Aurora
2025-03-16,50784,Eros Fantasy,TOTAL,531081,206596,171,101,0,179,2358,15.77,11,37181,0.07,3380.09,0,371.81,371.81,Proyecto Aurora
2025-03-17,50784,Eros Fantasy,TOTAL,531226,206689,146,93,1,136,2207,12.82,13,28290,0.05,2176.15,0,282.9,282.9,Proyecto Aurora
2025-03-18,50784,Eros Fantasy,TOTAL,531343,206757,117,68,0,149,2198,11.27,10,24779,0.05,2477.9,0,247.79,247.79,Proyecto Aurora
2025-03-19,50784,Eros Fantasy,TOTAL,531470,206840,127,83,0,132,2163,8.92,9,19298,0.04,2144.22,0,192.98,192.98,Proyecto Aurora
2025-03-20,50784,Eros Fantasy,TOTAL,531604,206913,134,73,0,137,2161,24.85,9,53694,0.1,5966.0,0,536.94,536.94,Proyecto Aurora
2025-03-21,50784,Eros Fantasy,TOTAL,531729,206972,125,59,0,130,2129,11.76,9,25040,0.05,2782.22,0,250.4,250.4,Proyecto Aurora
2025-03-22,50784,Eros Fantasy,TOTAL,531852,207056,123,84,0,128,2145,11.65,9,24993,0.05,2777.0,0,249.93,249.93,Proyecto Aurora
2025-03-23,50784,Eros Fantasy,TOTAL,531993,207148,141,92,0,170,2183,13.12,13,28646,0.05,2203.54,0,286.46,286.46,Proyecto Aurora
2025-03-24,50784,Eros Fantasy,TOTAL,532101,207214,109,66,1,133,2106,18.23,6,38400,0.07,6400.0,0,384.0,384.0,Proyecto Aurora
2025-03-25,50784,Eros Fantasy,TOTAL,532228,207290,127,76,0,313,2130,10.45,8,22250,0.04,2781.25,0,222.5,222.5,Proyecto Aurora
