Date,Product(ID#),Game,Item(ID#),Description,Category,Country Code,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold, Average Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
2023-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2023-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,11.20,USD,11.2000,0.0000,-1.2000,10.0000
2023-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,13.99,USD,13.9900,0.0000,-2.3300,11.6600
2023-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,3.00,USD,3.0000,0.0000,-0.5000,2.5000
2023-08-12,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,20,0,20,12.36,USD,247.2900,0.0000,-14.3600,232.9300
2023-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,4.52,USD,9.0400,0.0000,-1.0400,8.0000
2023-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,3,0,3,19.99,USD,59.9700,0.0000,-5.4600,54.5100
2023-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KZ,Kazakhstan,Central Asia,1,0,1,19.99,USD,19.9900,0.0000,-2.1400,17.8500
2023-08-13,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,4,0,4,19.37,USD,77.4800,0.0000,-4.0100,73.4700
2023-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BR,Brazil,Latin America,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2023-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,3,0,3,17.24,USD,51.7100,0.0000,-6.7300,44.9800
2023-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,3.00,USD,3.0000,0.0000,-0.6000,2.4000
2023-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,19.99,USD,19.9900,0.0000,-3.3300,16.6600
2023-08-14,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,5,0,5,21.21,USD,106.0700,0.0000,-6.1000,99.9700
2023-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2023-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,22.69,USD,90.7700,0.0000,-10.8000,79.9700
2023-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.0000,8.0000
2023-08-15,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,11,0,11,19.37,USD,213.1200,0.0000,-10.6600,202.4600
2023-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,5.65,USD,5.6500,0.0000,-0.6500,5.0000
2023-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,19.99,USD,19.9900,0.0000,-3.7400,16.2500
2023-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PT,Portugal,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.5200,10.9800
2023-08-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,15,0,15,16.72,USD,250.7600,0.0000,-5.8600,244.9000
2023-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.2500,11.2500
2023-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,5.51,USD,27.5500,0.0000,-2.6000,24.9500
2023-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,20.00,USD,39.9900,0.0000,-6.3800,33.6100
2023-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2023-08-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,42,0,42,15.14,USD,636.0400,0.0000,-32.3400,603.7000
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,39.99,USD,39.9900,0.0000,-6.6700,33.3200
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,4.99,USD,9.9800,0.0000,-0.9000,9.0800
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BR,Brazil,Latin America,1,0,1,4.99,USD,4.9900,0.0000,0.0000,4.9900
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,3,0,3,5.67,USD,17.0200,0.0000,-2.0500,14.9700
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,3,0,3,4.99,USD,14.9800,0.0000,-3.0000,11.9800
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,2,0,2,30.00,USD,59.9900,0.0000,-10.0000,49.9900
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,3,0,3,6.66,USD,19.9800,0.0000,-3.3300,16.6500
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IT,Italy,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.8000,8.1800
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,2,0,2,4.99,USD,9.9800,0.0000,-0.9000,9.0800
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,3,0,3,28.32,USD,84.9700,0.0000,-7.7300,77.2400
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,100.00,USD,100.0000,0.0000,-18.7000,81.3000
2023-08-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,91,0,91,10.86,USD,988.4100,0.0000,-36.0100,952.4000
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,6,0,6,9.00,USD,53.9800,0.0000,-7.0400,46.9400
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,1,0,1,24.99,USD,24.9900,0.0000,-1.7900,23.2000
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.1300,7.8700
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IT,Italy,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.9000,4.1000
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,8,0,8,29.37,USD,234.9400,0.0000,-21.3600,213.5800
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,25.00,USD,25.0000,0.0000,-4.3400,20.6600
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.8700,8.1300
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2023-08-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,68,0,68,14.65,USD,995.8600,0.0000,-22.8800,972.9800
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8700,4.1300
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,16.09,USD,80.4600,0.0000,-10.4800,69.9800
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GR,Greece,Eastern Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.9400,8.0400
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8700,4.1200
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,5,0,5,4.99,USD,24.9600,0.0000,-4.6500,20.3100
2023-08-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,66,0,66,11.86,USD,782.7100,0.0000,-43.2100,739.5000
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,10.06,USD,40.2200,0.0000,-5.2500,34.9700
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,4,0,4,8.74,USD,34.9700,0.0000,-5.5900,29.3800
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,2,0,2,7.50,USD,14.9900,0.0000,-3.0000,11.9900
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.7400,8.2600
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.3300,16.6700
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,4,0,4,21.25,USD,84.9800,0.0000,-15.8800,69.1000
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,13.50,USD,13.5000,0.0000,-2.2500,11.2500
2023-08-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,28,0,28,11.00,USD,308.0000,0.0000,-11.2400,296.7600
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.3300,16.6700
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.7400,8.2400
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,23.00,USD,23.0000,0.0000,-3.0000,20.0000
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,1,0,1,9.99,USD,9.9900,0.0000,-0.7100,9.2800
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,8,0,8,7.49,USD,59.9200,0.0000,-11.2000,48.7200
2023-08-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,25,0,25,10.95,USD,273.8600,0.0000,-15.5400,258.3200
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,30.23,USD,60.4500,0.0000,-6.9600,53.4900
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.1900,16.8100
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PH,Philippines,South East Asia,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,100.00,USD,100.0000,0.0000,-18.7000,81.3000
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,TR,Turkey,Middle East,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2023-08-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,36,0,36,12.50,USD,450.1500,0.0000,-11.8400,438.3100
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,9.99,USD,29.9800,0.0000,-2.7200,27.2600
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.7400,8.2400
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,10.92,USD,43.6600,0.0000,-5.7000,37.9600
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,4,0,4,7.12,USD,28.4700,0.0000,-2.0500,26.4200
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,12.50,USD,24.9900,0.0000,-3.9900,21.0000
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.6600,8.3200
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GR,Greece,Eastern Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.9400,8.0400
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NZ,New Zealand,Oceania,1,0,1,4.99,USD,4.9900,0.0000,-0.6500,4.3400
2023-08-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,53,0,53,7.91,USD,419.0300,0.0000,-21.9200,397.1100
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,5.24,USD,10.4800,0.0000,-0.5000,9.9800
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,3,0,3,7.83,USD,23.4800,0.0000,-3.7600,19.7200
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-2.0000,7.9800
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,3,0,3,4.99,USD,14.9700,0.0000,-2.4900,12.4800
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,2,0,2,4.99,USD,9.9800,0.0000,-2.1200,7.8600
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IT,Italy,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.8000,8.1800
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-1.0000,3.9900
2023-08-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,33,0,33,7.11,USD,234.4800,0.0000,-9.2800,225.2000
2023-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,4.99,USD,14.9800,0.0000,-1.3500,13.6300
2023-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,1,0,1,9.99,USD,9.9900,0.0000,-2.0000,7.9900
2023-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2023-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.7000,10.8000
2023-08-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,14,0,14,11.57,USD,162.0400,0.0000,-5.1600,156.8800
2023-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,15.00,USD,15.0000,0.0000,-2.5000,12.5000
2023-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,6.79,USD,13.5700,0.0000,-1.5900,11.9800
2023-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8000,4.1900
2023-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,1,0,1,9.99,USD,9.9900,0.0000,-1.8700,8.1200
2023-08-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,30,0,30,14.34,USD,430.2500,0.0000,-5.3600,424.8900
2023-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CZ,Czech Republic,Eastern Europe,2,0,2,5.00,USD,10.0000,0.0000,-1.7400,8.2600
2023-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,2,0,2,5.00,USD,10.0000,0.0000,-2.0000,8.0000
2023-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,2,0,2,31.75,USD,63.5000,0.0000,-10.5800,52.9200
2023-08-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,7,0,7,6.34,USD,44.3800,0.0000,-0.4100,43.9700
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,16.67,USD,50.0000,0.0000,-4.5500,45.4500
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BR,Brazil,Latin America,1,0,1,4.99,USD,4.9900,0.0000,0.0000,4.9900
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,6,0,6,21.78,USD,130.6700,0.0000,-16.6800,113.9900
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,10.00,USD,20.0000,0.0000,-3.2000,16.8000
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,5,0,5,9.10,USD,45.4800,0.0000,-7.5900,37.8900
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,10.00,USD,20.0000,0.0000,-3.3400,16.6600
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,3,0,3,6.66,USD,19.9800,0.0000,-1.8100,18.1700
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,2,0,2,20.00,USD,40.0000,0.0000,-6.9500,33.0500
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PL,Poland,Eastern Europe,4,0,4,36.25,USD,145.0000,0.0000,-27.1100,117.8900
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,PT,Portugal,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.8700,8.1300
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,3,0,3,16.67,USD,50.0000,0.0000,-10.0000,40.0000
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,2,0,2,20.00,USD,40.0000,0.0000,-6.6700,33.3300
2023-08-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,81,0,81,17.70,USD,1433.4600,0.0000,-52.5900,1380.8700
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,3,0,3,23.00,USD,69.0000,0.0000,-6.2700,62.7300
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,7.90,USD,7.9000,0.0000,-0.9100,6.9900
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-0.7200,9.2600
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,4,0,4,20.00,USD,80.0000,0.0000,-12.7800,67.2200
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,13.50,USD,13.5000,0.0000,-2.2500,11.2500
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.1300,7.8700
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,6,0,6,13.91,USD,83.4500,0.0000,-7.5800,75.8700
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,30.00,USD,30.0000,0.0000,-6.0000,24.0000
2023-08-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,37,0,37,14.65,USD,542.0100,0.0000,-19.5700,522.4400
2023-08-31,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-0.7100,9.2900
2023-08-31,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,3,0,3,29.67,USD,89.0000,0.0000,-14.2100,74.7900
2023-08-31,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,6.99,USD,6.9900,0.0000,-1.1700,5.8200
2023-08-31,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,83,0,83,16.40,USD,1361.0500,0.0000,-38.4800,1322.5700
2023-09-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2023-09-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FI,Finland,Western Europe,2,0,2,20.00,USD,40.0000,0.0000,-7.7500,32.2500
2023-09-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,11,0,11,11.08,USD,121.8900,0.0000,-11.0900,110.8000
2023-09-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KZ,Kazakhstan,Central Asia,1,0,1,3.00,USD,3.0000,0.0000,-0.3200,2.6800
2023-09-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,61,0,61,12.78,USD,779.4500,0.0000,-26.2300,753.2200
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,4.99,USD,4.9900,0.0000,-0.4500,4.5400
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,19.64,USD,39.2800,0.0000,-4.3000,34.9800
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,100.00,USD,100.0000,0.0000,-16.6700,83.3300
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,3,0,3,10.00,USD,30.0000,0.0000,-5.0100,24.9900
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,3,0,3,10.33,USD,30.9800,0.0000,-2.8200,28.1600
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.0000,8.0000
2023-09-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,44,0,44,13.20,USD,580.8300,0.0000,-22.5900,558.2400
2023-09-03,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,20.00,USD,40.0000,0.0000,-3.6400,36.3600
2023-09-03,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,11.19,USD,11.1900,0.0000,-1.2000,9.9900
2023-09-03,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,9.99,USD,9.9900,0.0000,-2.0000,7.9900
2023-09-03,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,23,0,23,15.87,USD,365.0200,0.0000,-16.5800,348.4400
2023-09-04,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,6,0,6,64.17,USD,385.0000,0.0000,-64.1800,320.8200
2023-09-04,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.1300,7.8700
2023-09-04,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IN,India,South Asia,2,0,2,9.99,USD,19.9800,0.0000,-3.0400,16.9400
2023-09-04,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,19,0,19,21.45,USD,407.4900,0.0000,-19.0300,388.4600
2023-09-05,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,4,0,4,28.50,USD,114.0000,0.0000,-10.3600,103.6400
2023-09-05,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,11.50,USD,11.5000,0.0000,-1.5000,10.0000
2023-09-05,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DK,Denmark,Western Europe,5,0,5,8.99,USD,44.9600,0.0000,-9.0000,35.9600
2023-09-05,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,13.99,USD,13.9900,0.0000,-1.2700,12.7200
2023-09-05,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,22,0,22,18.58,USD,408.8100,0.0000,-14.3700,394.4400
2023-09-06,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,11.20,USD,22.3900,0.0000,-2.4000,19.9900
2023-09-06,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,3,0,3,20.00,USD,60.0000,0.0000,-9.5800,50.4200
2023-09-06,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,100.00,USD,100.0000,0.0000,-9.0900,90.9100
2023-09-06,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,20,0,20,17.57,USD,351.4200,0.0000,-12.0100,339.4100
2023-09-07,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,2,0,2,100.00,USD,200.0000,0.0000,-33.3400,166.6600
2023-09-07,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,6,0,6,25.00,USD,149.9800,0.0000,-13.6400,136.3400
2023-09-07,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,32,0,32,23.52,USD,752.4800,0.0000,-32.0800,720.4000
2023-09-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,28.30,USD,56.6000,0.0000,-6.6000,50.0000
2023-09-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2023-09-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IN,India,South Asia,1,0,1,10.00,USD,10.0000,0.0000,-1.5300,8.4700
2023-09-08,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,7,0,7,17.13,USD,119.9400,0.0000,-10.9000,109.0400
