
Fecha,Año,Trimestre,Mes,Mes_Nombre,DiaSemana,DiaSemana_Nombre,Plataforma,Juego,DAU,Descargas,Ingresos_USD,Ingresos_Brutos_USD,Unidades_Vendidas,Usuarios_Concurrentes_Pico,Oro_Gastado_USD,ARPDAU,ARPU,ARPPU
2023-04-08,2023,2023Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3636,159.0,365.69,,,,365.69,10.06,0.12,1589.96
2023-04-09,2023,2023Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1448,54.0,482.38,511.35,67.0,120.0,,,,
2023-04-09,2023,2023Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1448,52.0,482.38,511.35,67.0,120.0,,,,
2023-04-09,2023,2023Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3610,121.0,355.76,,,,355.76,9.85,0.11,1976.44
2023-04-10,2023,2023Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1460,49.0,843.59,893.02,88.0,94.0,,,,
2023-04-10,2023,2023Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1460,50.0,843.59,893.02,88.0,94.0,,,,
2023-04-10,2023,2023Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3705,156.0,216.27,,,,216.27,5.84,0.07,1201.5
2023-04-11,2023,2023Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1464,38.0,353.03,375.11,45.0,101.0,,,,
2023-04-11,2023,2023Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1464,46.0,353.03,375.11,45.0,101.0,,,,
2023-04-11,2023,2023Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3690,173.0,237.83,,,,237.83,6.45,0.08,1189.15
2023-04-12,2023,2023Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1522,46.0,517.18,575.4100000000001,45.0,96.0,,,,
2023-04-12,2023,2023Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3733,188.0,655.23,,,,655.23,17.55,0.21,2848.83
2023-04-13,2023,2023Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1462,51.0,856.62,908.15,110.0,96.0,,,,
2023-04-13,2023,2023Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3678,82.0,582.56,,,,582.56,15.84,0.18,1820.5
2023-04-14,2023,2023Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1492,63.0,562.44,594.26,68.0,96.0,,,,
2023-04-14,2023,2023Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3523,68.0,741.73,,,,741.73,21.05,0.23,1348.6
2023-04-15,2023,2023Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1451,50.0,258.68,272.88,36.0,92.0,,,,
2023-04-15,2023,2023Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3477,41.0,366.73,,,,366.73,10.55,0.12,1078.62
2023-04-16,2023,2023Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1441,61.0,369.07,398.37,44.0,100.0,,,,
2023-04-16,2023,2023Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3406,54.0,288.8,,,,288.8,8.48,0.09,1203.33
2023-04-17,2023,2023Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1461,58.0,196.96,213.36,37.0,94.0,,,,
2023-04-17,2023,2023Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3408,37.0,199.43,,,,199.43,5.85,0.06,1661.92
2023-04-18,2023,2023Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1471,37.0,298.61,326.17,40.0,83.0,,,,
2023-04-18,2023,2023Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3368,23.0,203.41,,,,203.41,6.04,0.06,1849.18
2023-04-19,2023,2023Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1456,46.0,372.29,391.58,40.0,81.0,,,,
2023-04-19,2023,2023Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3343,32.0,229.29,,,,229.29,6.86,0.07,1091.86
2023-04-20,2023,2023Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1478,52.0,1630.31,1712.92,66.0,84.0,,,,
2023-04-20,2023,2023Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3494,82.0,308.41,,,,308.41,8.83,0.1,1340.91
2023-04-21,2023,2023Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1497,72.0,1730.66,1821.53,85.0,109.0,,,,
2023-04-21,2023,2023Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3748,87.0,1549.79,,,,1549.79,41.35,0.49,4558.21
2023-04-22,2023,2023Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1482,73.0,1271.98,1345.19,87.0,95.0,,,,
2023-04-22,2023,2023Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,3551,92.0,481.67,,,,481.67,13.56,0.15,2293.67
2023-04-23,2023,2023Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1475,54.0,672.02,940.85,56.0,99.0,,,,
2023-04-23,2023,2023Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3554,71.0,728.63,,,,728.63,20.5,0.23,3469.67
2023-04-24,2023,2023Q2,4,abril,0,lunes,Canal A,Proyecto Aurora,1463,63.0,1115.82,1192.18,86.0,77.0,,,,
2023-04-24,2023,2023Q2,4,abril,0,lunes,Canal B,Proyecto Aurora,3363,65.0,491.28,,,,491.28,14.61,0.15,3070.5
2023-04-25,2023,2023Q2,4,abril,1,martes,Canal A,Proyecto Aurora,1461,42.0,759.04,796.23,88.0,102.0,,,,
2023-04-25,2023,2023Q2,4,abril,1,martes,Canal B,Proyecto Aurora,3432,77.0,454.7,,,,454.7,13.25,0.14,2674.71
2023-04-26,2023,2023Q2,4,abril,2,miércoles,Canal A,Proyecto Aurora,1407,47.0,452.5700000000001,471.58,29.0,81.0,,,,
2023-04-26,2023,2023Q2,4,abril,2,miércoles,Canal B,Proyecto Aurora,3626,72.0,1179.57,,,,1179.57,32.53,0.37,5361.68
2023-04-27,2023,2023Q2,4,abril,3,jueves,Canal A,Proyecto Aurora,1434,52.0,1270.79,1307.74,84.0,67.0,,,,
2023-04-27,2023,2023Q2,4,abril,3,jueves,Canal B,Proyecto Aurora,3618,102.0,716.14,,,,716.14,19.79,0.22,3769.16
2023-04-28,2023,2023Q2,4,abril,4,viernes,Canal A,Proyecto Aurora,1572,82.0,3383.54,3629.66,199.0,89.0,,,,
2023-04-28,2023,2023Q2,4,abril,4,viernes,Canal B,Proyecto Aurora,3521,113.0,2843.7,,,,2843.7,80.76,0.88,3231.48
2023-04-29,2023,2023Q2,4,abril,5,sábado,Canal A,Proyecto Aurora,1658,121.0,1612.0,1752.02,118.0,127.0,,,,
2023-04-29,2023,2023Q2,4,abril,5,sábado,Canal B,Proyecto Aurora,4025,160.0,1455.28,,,,1455.28,36.16,0.45,2798.62
2023-04-30,2023,2023Q2,4,abril,6,domingo,Canal A,Proyecto Aurora,1666,97.0,829.3,880.02,54.0,136.0,,,,
2023-04-30,2023,2023Q2,4,abril,6,domingo,Canal B,Proyecto Aurora,3743,115.0,1053.89,,,,1053.89,28.16,0.33,2927.47
2023-05-01,2023,2023Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1709,0.0,709.3199999999999,771.5899999999999,62.0,128.0,,,,
2023-05-01,2023,2023Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3829,123.0,567.89,,,,567.89,14.83,0.18,3154.94
2023-05-02,2023,2023Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1595,49.0,1220.85,1329.99,75.0,139.0,,,,
2023-05-02,2023,2023Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3590,62.0,608.4,,,,608.4,16.95,0.19,2897.14
2023-05-03,2023,2023Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1605,54.0,728.0699999999999,796.12,77.0,144.0,,,,
2023-05-03,2023,2023Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3535,41.0,646.39,,,,646.39,18.29,0.2,3078.05
2023-05-04,2023,2023Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1606,0.0,606.81,651.19,47.0,130.0,,,,
2023-05-04,2023,2023Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3570,51.0,596.83,,,,596.83,16.72,0.18,2712.86
2023-05-05,2023,2023Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1632,43.0,715.14,776.24,45.0,115.0,,,,
2023-05-05,2023,2023Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3532,55.0,703.3,,,,703.3,19.91,0.22,2511.79
2023-05-06,2023,2023Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1616,45.0,689.3,727.3599999999999,49.0,124.0,,,,
2023-05-06,2023,2023Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3823,112.0,1327.24,,,,1327.24,34.72,0.41,4147.63
2023-05-07,2023,2023Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1625,71.0,443.75,484.73,36.0,149.0,,,,
2023-05-07,2023,2023Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3774,72.0,733.77,,,,733.77,19.44,0.23,3861.95
2023-05-08,2023,2023Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1602,0.0,771.03,827.45,45.0,144.0,,,,
2023-05-08,2023,2023Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3722,70.0,385.96,,,,385.96,10.37,0.12,2756.86
2023-05-09,2023,2023Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1570,53.0,624.6700000000001,671.75,39.0,155.0,,,,
2023-05-09,2023,2023Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3635,63.0,731.79,,,,731.79,20.13,0.22,2814.58
2023-05-10,2023,2023Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1592,51.0,1014.35,1095.27,53.0,126.0,,,,
2023-05-10,2023,2023Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3663,62.0,1187.97,,,,1187.97,32.43,0.36,4096.45
2023-05-11,2023,2023Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1517,61.0,650.21,685.8799999999999,39.0,118.0,,,,
2023-05-11,2023,2023Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3547,75.0,416.8,,,,416.8,11.75,0.13,3473.33
2023-05-12,2023,2023Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1446,0.0,532.9300000000001,567.18,42.0,99.0,,,,
2023-05-12,2023,2023Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3455,56.0,1278.79,,,,1278.79,37.01,0.39,5812.68
2023-05-13,2023,2023Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1422,69.0,695.4100000000001,733.4000000000001,61.0,89.0,,,,
2023-05-13,2023,2023Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3367,73.0,844.96,,,,844.96,25.1,0.26,3249.85
2023-05-14,2023,2023Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1435,45.0,708.3699999999999,761.3199999999999,63.0,82.0,,,,
2023-05-14,2023,2023Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3448,60.0,731.77,,,,731.77,21.22,0.22,3181.61
2023-05-15,2023,2023Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1419,74.0,910.74,966.77,58.0,80.0,,,,
2023-05-15,2023,2023Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3311,52.0,434.23,,,,434.23,13.11,0.13,3618.58
2023-05-16,2023,2023Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1407,40.0,576.2,614.22,51.0,92.0,,,,
2023-05-16,2023,2023Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3345,55.0,333.15,,,,333.15,9.96,0.1,2221.0
2023-05-17,2023,2023Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1398,51.0,414.62,439.14,34.0,73.0,,,,
2023-05-17,2023,2023Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3284,56.0,391.69,,,,391.69,11.93,0.12,2611.27
2023-05-18,2023,2023Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1421,44.0,902.7,958.94,67.0,83.0,,,,
2023-05-18,2023,2023Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3338,88.0,534.84,,,,534.84,16.02,0.16,3565.6
2023-05-19,2023,2023Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1427,44.0,507.61,531.47,29.0,100.0,,,,
2023-05-19,2023,2023Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3342,96.0,854.27,,,,854.27,25.56,0.26,3417.08
2023-05-20,2023,2023Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1421,74.0,500.55,534.36,37.0,79.0,,,,
2023-05-20,2023,2023Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,3360,65.0,309.92,,,,309.92,9.22,0.09,2582.67
2023-05-21,2023,2023Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1411,56.0,351.76000000000005,371.64,22.0,107.0,,,,
2023-05-21,2023,2023Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,3501,58.0,339.4,,,,339.4,9.69,0.1,1996.47
2023-05-22,2023,2023Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1397,55.0,544.4,552.22,37.0,80.0,,,,
2023-05-22,2023,2023Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3530,56.0,643.89,,,,643.89,18.24,0.2,4024.31
2023-05-23,2023,2023Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1374,57.0,496.32,532.68,33.0,70.0,,,,
2023-05-23,2023,2023Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,3560,60.0,463.41,,,,463.41,13.02,0.14,3564.69
2023-05-24,2023,2023Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1404,46.0,396.66,407.95,26.0,77.0,,,,
2023-05-24,2023,2023Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3502,67.0,305.45,,,,305.45,8.72,0.09,2349.62
2023-05-25,2023,2023Q2,5,mayo,3,jueves,Canal A,Proyecto Aurora,1364,38.0,47.58,53.19,4.0,90.0,,,,
2023-05-25,2023,2023Q2,5,mayo,3,jueves,Canal B,Proyecto Aurora,3418,46.0,361.47,,,,361.47,10.58,0.11,2780.54
2023-05-26,2023,2023Q2,5,mayo,4,viernes,Canal A,Proyecto Aurora,1433,88.0,4278.24,4518.46,314.0,113.0,,,,
2023-05-26,2023,2023Q2,5,mayo,4,viernes,Canal B,Proyecto Aurora,3470,97.0,2748.99,,,,2748.99,79.22,0.83,3714.85
2023-05-27,2023,2023Q2,5,mayo,5,sábado,Canal A,Proyecto Aurora,1418,92.0,1200.14,1286.8300000000002,90.0,139.0,,,,
2023-05-27,2023,2023Q2,5,mayo,5,sábado,Canal B,Proyecto Aurora,4240,281.0,2444.42,,,,2444.42,57.65,0.74,4007.25
2023-05-28,2023,2023Q2,5,mayo,6,domingo,Canal A,Proyecto Aurora,1449,104.0,1136.04,1218.27,90.0,159.0,,,,
2023-05-28,2023,2023Q2,5,mayo,6,domingo,Canal B,Proyecto Aurora,4068,128.0,1133.46,,,,1133.46,27.86,0.34,2982.79
2023-05-29,2023,2023Q2,5,mayo,0,lunes,Canal A,Proyecto Aurora,1505,77.0,797.9300000000001,828.0400000000001,63.0,144.0,,,,
2023-05-29,2023,2023Q2,5,mayo,0,lunes,Canal B,Proyecto Aurora,3905,84.0,1526.94,,,,1526.94,39.1,0.46,4241.5
2023-05-30,2023,2023Q2,5,mayo,1,martes,Canal A,Proyecto Aurora,1477,72.0,721.27,767.06,54.0,125.0,,,,
2023-05-30,2023,2023Q2,5,mayo,1,martes,Canal B,Proyecto Aurora,4020,137.0,745.98,,,,745.98,18.56,0.22,2406.39
2023-05-31,2023,2023Q2,5,mayo,2,miércoles,Canal A,Proyecto Aurora,1548,57.0,984.8,1032.22,80.0,127.0,,,,
2023-05-31,2023,2023Q2,5,mayo,2,miércoles,Canal B,Proyecto Aurora,3961,134.0,364.47,,,,364.47,9.2,0.11,1584.65
2023-06-01,2023,2023Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1538,0.0,1127.54,1178.17,85.0,122.0,,,,
2023-06-01,2023,2023Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,4017,81.0,454.5,,,,454.5,11.31,0.14,2164.29
2023-06-02,2023,2023Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1475,58.0,1134.78,1215.8000000000002,87.0,122.0,,,,
2023-06-02,2023,2023Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,4084,97.0,1047.38,,,,1047.38,25.65,0.31,3273.06
2023-06-03,2023,2023Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1472,49.0,1171.44,1232.73,81.0,113.0,,,,
2023-06-03,2023,2023Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,4127,127.0,660.14,,,,660.14,16.0,0.2,1650.35
2023-06-04,2023,2023Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1514,0.0,1015.38,1102.4,79.0,128.0,,,,
2023-06-04,2023,2023Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,4218,125.0,1219.53,,,,1219.53,28.91,0.36,3127.0
2023-06-05,2023,2023Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1487,68.0,720.44,758.1700000000001,66.0,108.0,,,,
2023-06-05,2023,2023Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,4229,108.0,495.28,,,,495.28,11.71,0.15,1904.92
2023-06-06,2023,2023Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1454,61.0,609.39,643.04,57.0,115.0,,,,
2023-06-06,2023,2023Q2,6,junio,1,martes,Canal B,Proyecto Aurora,4054,57.0,661.19,,,,661.19,16.31,0.2,2361.39
2023-06-07,2023,2023Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1469,53.0,515.47,549.37,55.0,102.0,,,,
2023-06-07,2023,2023Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,4349,145.0,861.49,,,,861.49,19.81,0.26,2871.63
2023-06-08,2023,2023Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1500,0.0,1389.09,1452.99,87.0,104.0,,,,
2023-06-08,2023,2023Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,4169,83.0,728.38,,,,728.38,17.47,0.22,2349.61
2023-06-09,2023,2023Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1496,29.0,1098.79,1184.09,77.0,133.0,,,,
2023-06-09,2023,2023Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,4362,175.0,1813.39,,,,1813.39,41.57,0.54,2833.42
2023-06-10,2023,2023Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1491,32.0,474.83,489.75,27.0,115.0,,,,
2023-06-10,2023,2023Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,4322,84.0,332.94,,,,332.94,7.7,0.1,1280.54
2023-06-11,2023,2023Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1514,41.0,311.39,343.51,27.0,119.0,,,,
2023-06-11,2023,2023Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,4407,79.0,982.38,,,,982.38,22.29,0.29,3387.52
2023-06-12,2023,2023Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1484,0.0,342.61,358.59000000000003,33.0,118.0,,,,
2023-06-12,2023,2023Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,4425,101.0,327.92,,,,327.92,7.41,0.1,1928.94
2023-06-13,2023,2023Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1514,42.0,518.52,544.78,34.0,129.0,,,,
2023-06-13,2023,2023Q2,6,junio,1,martes,Canal B,Proyecto Aurora,4293,75.0,785.88,,,,785.88,18.31,0.23,3572.18
2023-06-14,2023,2023Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1553,58.0,404.87,415.94,34.0,110.0,,,,
2023-06-14,2023,2023Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,4331,107.0,349.39,,,,349.39,8.07,0.1,1838.89
2023-06-15,2023,2023Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1554,52.0,1216.5,1312.95,73.0,117.0,,,,
2023-06-15,2023,2023Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,4350,137.0,810.99,,,,810.99,18.64,0.24,3686.32
2023-06-16,2023,2023Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1534,64.0,458.61,486.67,45.0,89.0,,,,
2023-06-16,2023,2023Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,4073,136.0,335.78,,,,335.78,8.24,0.1,2098.63
2023-06-17,2023,2023Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1461,70.0,263.64,275.35,25.0,93.0,,,,
2023-06-17,2023,2023Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,3889,82.0,467.82,,,,467.82,12.03,0.14,2923.88
2023-06-18,2023,2023Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1482,54.0,526.9100000000001,572.9200000000001,50.0,93.0,,,,
2023-06-18,2023,2023Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3945,72.0,412.36,,,,412.36,10.45,0.12,3172.0
2023-06-19,2023,2023Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1470,90.0,632.45,690.93,46.0,102.0,,,,
2023-06-19,2023,2023Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3959,82.0,540.37,,,,540.37,13.65,0.16,3859.79
2023-06-20,2023,2023Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1519,66.0,324.82,359.76,27.0,96.0,,,,
2023-06-20,2023,2023Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3976,106.0,110.98,,,,110.98,2.79,0.03,1849.67
2023-06-21,2023,2023Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1502,56.0,343.51,366.94,32.0,90.0,,,,
2023-06-21,2023,2023Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,3828,99.0,91.96,,,,91.96,2.4,0.03,1313.71
2023-06-22,2023,2023Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1479,52.0,597.59,643.58,44.0,96.0,,,,
2023-06-22,2023,2023Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,3741,98.0,171.94,,,,171.94,4.6,0.05,1719.4
2023-06-23,2023,2023Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1489,50.0,571.84,605.17,32.0,82.0,,,,
2023-06-23,2023,2023Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,3869,91.0,329.38,,,,329.38,8.51,0.1,4117.25
2023-06-24,2023,2023Q2,6,junio,5,sábado,Canal A,Proyecto Aurora,1443,63.0,213.97,225.84,16.0,99.0,,,,
2023-06-24,2023,2023Q2,6,junio,5,sábado,Canal B,Proyecto Aurora,3793,109.0,200.47,,,,200.47,5.29,0.06,2227.44
2023-06-25,2023,2023Q2,6,junio,6,domingo,Canal A,Proyecto Aurora,1477,65.0,279.65,290.83,16.0,92.0,,,,
2023-06-25,2023,2023Q2,6,junio,6,domingo,Canal B,Proyecto Aurora,3723,74.0,133.49,,,,133.49,3.59,0.04,2669.8
2023-06-26,2023,2023Q2,6,junio,0,lunes,Canal A,Proyecto Aurora,1517,81.0,521.4100000000001,554.14,30.0,94.0,,,,
2023-06-26,2023,2023Q2,6,junio,0,lunes,Canal B,Proyecto Aurora,3776,71.0,218.9,,,,218.9,5.8,0.06,1990.0
2023-06-27,2023,2023Q2,6,junio,1,martes,Canal A,Proyecto Aurora,1546,81.0,2767.2,2920.24,151.0,112.0,,,,
2023-06-27,2023,2023Q2,6,junio,1,martes,Canal B,Proyecto Aurora,3778,77.0,2298.89,,,,2298.89,60.85,0.67,4033.14
2023-06-28,2023,2023Q2,6,junio,2,miércoles,Canal A,Proyecto Aurora,1569,93.0,950.98,1016.09,59.0,142.0,,,,
2023-06-28,2023,2023Q2,6,junio,2,miércoles,Canal B,Proyecto Aurora,4722,237.0,1148.96,,,,1148.96,24.33,0.33,3961.93
2023-06-29,2023,2023Q2,6,junio,3,jueves,Canal A,Proyecto Aurora,1556,75.0,1164.0,1224.04,59.0,139.0,,,,
2023-06-29,2023,2023Q2,6,junio,3,jueves,Canal B,Proyecto Aurora,4355,145.0,1811.69,,,,1811.69,41.6,0.52,4896.46
2023-06-30,2023,2023Q2,6,junio,4,viernes,Canal A,Proyecto Aurora,1542,40.0,2721.8500000000004,2892.08,128.0,139.0,,,,
2023-06-30,2023,2023Q2,6,junio,4,viernes,Canal B,Proyecto Aurora,4445,168.0,2232.78,,,,2232.78,50.23,0.64,5581.95
2023-07-01,2023,2023Q3,7,julio,5,sábado,Canal A,Proyecto Aurora,1532,0.0,1788.56,1933.76,114.0,124.0,,,,
2023-07-01,2023,2023Q3,7,julio,5,sábado,Canal B,Proyecto Aurora,4433,189.0,1162.54,,,,1162.54,26.22,0.33,3059.32
2023-07-02,2023,2023Q3,7,julio,6,domingo,Canal A,Proyecto Aurora,1519,52.0,1369.47,1430.25,87.0,129.0,,,,
2023-07-02,2023,2023Q3,7,julio,6,domingo,Canal B,Proyecto Aurora,4425,163.0,1708.48,,,,1708.48,38.61,0.49,4617.51
2023-07-03,2023,2023Q3,7,julio,0,lunes,Canal A,Proyecto Aurora,1531,50.0,1152.89,1245.5700000000002,86.0,119.0,,,,
2023-07-03,2023,2023Q3,7,julio,0,lunes,Canal B,Proyecto Aurora,4320,126.0,780.14,,,,780.14,18.06,0.22,2437.94
2023-07-04,2023,2023Q3,7,julio,1,martes,Canal A,Proyecto Aurora,1549,0.0,1074.32,1167.66,85.0,127.0,,,,
2023-07-04,2023,2023Q3,7,julio,1,martes,Canal B,Proyecto Aurora,4275,63.0,1018.69,,,,1018.69,23.83,0.29,3772.93
2023-07-05,2023,2023Q3,7,julio,2,miércoles,Canal A,Proyecto Aurora,1587,72.0,710.99,752.0,50.0,128.0,,,,
2023-07-05,2023,2023Q3,7,julio,2,miércoles,Canal B,Proyecto Aurora,4309,121.0,575.68,,,,575.68,13.36,0.16,2056.0
2023-07-06,2023,2023Q3,7,julio,3,jueves,Canal A,Proyecto Aurora,1553,62.0,419.81,449.93,40.0,119.0,,,,
2023-07-06,2023,2023Q3,7,julio,3,jueves,Canal B,Proyecto Aurora,4217,102.0,1093.15,,,,1093.15,25.92,0.31,3769.48
2023-07-07,2023,2023Q3,7,julio,4,viernes,Canal A,Proyecto Aurora,1524,61.0,457.98,493.38,44.0,123.0,,,,
2023-07-07,2023,2023Q3,7,julio,4,viernes,Canal B,Proyecto Aurora,4389,184.0,997.19,,,,997.19,22.72,0.28,3693.3
2023-07-08,2023,2023Q3,7,julio,5,sábado,Canal A,Proyecto Aurora,1491,0.0,564.27,606.08,33.0,125.0,,,,
2023-07-08,2023,2023Q3,7,julio,5,sábado,Canal B,Proyecto Aurora,4139,135.0,722.78,,,,722.78,17.46,0.21,3142.52
2023-07-09,2023,2023Q3,7,julio,6,domingo,Canal A,Proyecto Aurora,1497,27.0,1295.82,1404.61,70.0,143.0,,,,
2023-07-09,2023,2023Q3,7,julio,6,domingo,Canal B,Proyecto Aurora,4341,163.0,1225.68,,,,1225.68,28.23,0.35,3225.47
2023-07-10,2023,2023Q3,7,julio,0,lunes,Canal A,Proyecto Aurora,1469,47.0,83.44999999999999,91.07,8.0,119.0,,,,
2023-07-10,2023,2023Q3,7,julio,0,lunes,Canal B,Proyecto Aurora,4495,163.0,960.72,,,,960.72,21.37,0.27,9607.2
2023-07-11,2023,2023Q3,7,julio,1,martes,Canal A,Proyecto Aurora,1396,41.0,235.9,259.06,25.0,87.0,,,,
